industry_code,industry_name,year,med_sales,med_ar,med_dso,med_ar_turnover,med_pct_over6m,prov_cov,writeoff_cov
134,publishing ,2021,6.5164,3.51135,137.35269810992202,2.6580893902752143,0.2752981679577032,0.27906976744186046,0.3953488372093023
134,publishing ,2022,8.4078,3.53205,124.53494970337891,2.9309041427275475,0.22562438744127886,0.20238095238095238,0.3333333333333333
135,"video, audio broadcasting",2012,3.56995,1.0015,116.10480374289973,3.143751015665496,0.290486593043519,0.2159090909090909,0.2215909090909091
135,"video, audio broadcasting",2013,2.9805,0.9512,123.59545538107484,2.9531830185391224,0.2678108808290155,0.23595505617977527,0.24157303370786518
135,"video, audio broadcasting",2014,4.23265,1.1014,110.79807841917787,3.2943003936356843,0.26861705233122685,0.2358974358974359,0.2564102564102564
135,"video, audio broadcasting",2015,3.1625,1.0841,105.34092215706563,3.4649402390438246,0.2959955194623355,0.18811881188118812,0.20297029702970298
135,"video, audio broadcasting",2016,3.5869,0.9355,111.85975917991843,3.2632646025849774,0.2891330779303429,0.2,0.23
135,"video, audio broadcasting",2017,3.7027,0.8434,91.48192190973667,3.989902525607753,0.3948962476194322,0.1890547263681592,0.15422885572139303
135,"video, audio broadcasting",2018,3.7949,1.18885,112.61032951749225,3.2412657130472478,0.5158261889511241,0.20689655172413793,0.22167487684729065
135,"video, audio broadcasting",2019,4.2006,1.2313,100.02616808252428,3.6490451148629943,0.2759942501197892,0.16336633663366337,0.2079207920792079
135,"video, audio broadcasting",2020,3.63075,0.98855,108.9158492514197,3.35121107266436,0.47594245526260315,0.24468085106382978,0.2074468085106383
135,"video, audio broadcasting",2021,2.9021,1.03235,125.20662548174735,2.9152737995367533,0.24605168700646088,0.1783783783783784,0.1945945945945946
135,"video, audio broadcasting",2022,3.473,1.065,111.434001826672,3.275481397210635,0.3299891958635592,0.1724137931034483,0.1896551724137931
136,telecom services,2012,8.92735,2.8715,93.34021619598025,3.910425911523857,0.2775926947137334,0.36046511627906974,0.29651162790697677
136,telecom services,2013,7.5656,1.6821000000000002,107.09755819438416,3.4081114970365176,0.28211484335457176,0.41624365482233505,0.3299492385786802
136,telecom services,2014,4.2449,1.3128,93.0108060425626,3.924275205538728,0.2987143709167221,0.41333333333333333,0.38666666666666666
136,telecom services,2015,1.3627,0.55405,110.0552316679549,3.316694930653509,0.28478001318673485,0.28939828080229224,0.22349570200573066
136,telecom services,2016,1.2533,0.46625000000000005,127.9415490408976,2.852865255549819,0.22847150014179032,0.3708791208791209,0.17857142857142858
136,telecom services,2017,2.5711,0.6128,143.2409216465674,2.548154506437768,0.27347381165668516,0.3872832369942196,0.19653179190751446
136,telecom services,2018,2.8252,0.7074499999999999,137.0378576896874,2.6635091502476973,0.18927834701567697,0.3072463768115942,0.1681159420289855
136,telecom services,2019,2.6353,0.6549,119.0433841182204,3.03257403189066,0.2299465240641711,0.34036144578313254,0.20481927710843373
136,telecom services,2020,3.1822,0.7162,111.69422984065667,3.2678500986193293,0.22503628234175432,0.36555891238670696,0.14803625377643503
136,telecom services,2021,3.5512,0.7446,111.06497304948364,3.2864802202579337,0.3069891172914148,0.2260061919504644,0.16718266253869968
136,telecom services,2022,5.0154,0.8433,95.53615219957203,3.8205432993818884,0.1584181861236088,0.21923076923076923,0.15384615384615385
137,software industry,2012,3.98635,1.54105,100.92716474664773,3.61657719724521,0.16722255619671877,0.16206482593037214,0.18847539015606243
137,software industry,2013,4.2092,1.4521,92.2429742714215,3.9569553619562368,0.1680282623095606,0.15712682379349047,0.17732884399551066
137,software industry,2014,5.6487,1.5259,84.4667473178186,4.321227128903563,0.14520513062886664,0.1744186046511628,0.19767441860465115
137,software industry,2015,5.1137,1.4307500000000002,82.5082660064958,4.423882519748036,0.16519174041297935,0.17068645640074212,0.1567717996289425
137,software industry,2016,4.591,1.2973,84.33049191973005,4.328209069946196,0.1898063606631964,0.1356223175965665,0.16566523605150216
137,software industry,2017,5.78615,1.4501,83.00999046771415,4.397082404306437,0.15950334288443171,0.1549876339653751,0.16488046166529266
137,software industry,2018,8.00045,1.96245,78.72194719471948,4.636572302983932,0.18224510658638463,0.15202952029520295,0.17047970479704797
137,software industry,2019,8.6343,1.9862,77.99417529741407,4.679848157892207,0.17020468252837534,0.1590909090909091,0.15102639296187684
137,software industry,2020,8.8338,2.2091000000000003,80.68702263801507,4.523661015738142,0.18060379467045234,0.15201192250372578,0.1453055141579732
137,software industry,2021,9.7894,2.4625000000000004,81.04065775126071,4.503917509512586,0.16404128191200434,0.1491628614916286,0.14231354642313546
137,software industry,2022,12.212,2.934,76.29246054930971,4.764837808373582,0.16793893129770993,0.1349141455437449,0.13654946852003272
138,financial services,2012,0.4988,0.2365,100.2559355508437,3.640686387381714,0.692863239445867,0.050935869898741944,0.08192697146363916
138,financial services,2013,0.5551,0.25639999999999996,107.01165047258698,3.4108435706587064,0.6350277998411437,0.05472312703583062,0.08599348534201955
138,financial services,2014,0.6212,0.2573,104.18643071150562,3.5033352952717283,0.7424242424242424,0.05891669306303453,0.08679125752296483
138,financial services,2015,0.45,0.2178,112.78202852420888,3.236331220285261,0.828905325536894,0.05070086489710707,0.06173575902177155
138,financial services,2016,0.3029,0.18575,125.16283524904216,2.916201117318436,0.9355454147146564,0.043685464654487687,0.05480540111199365
138,financial services,2017,0.2958,0.1972,130.442237845132,2.784482544527769,0.9813432835820896,0.04296257248286769,0.05350553505535055
138,financial services,2018,0.2599,0.1861,147.32825333265103,2.4651239621360768,1.0,0.0446853516657853,0.05103120042305658
138,financial services,2019,0.20800000000000002,0.1497,144.21826524309353,2.523023810266316,1.0,0.043142476697736354,0.05725699067909454
